# HOSTNAME = prod2-0175
bs,llc_load_misses,rep,l1_load_misses,algo,wall_time
242,80692211,8,301455932,tiled,1.783362796
243,80964178,8,313585774,tiled,1.798541495
244,80486901,8,306195161,tiled,1.78312534
245,81436045,8,311014817,tiled,1.792393174
246,80854517,8,312270494,tiled,1.787268748
247,81535260,8,316708832,tiled,1.794640106
248,79788381,8,313968805,tiled,1.779928845
249,80855219,8,318344277,tiled,1.790803728
250,80848012,8,321379314,tiled,1.78591252
251,80974936,8,323988472,tiled,1.793142243
252,80343093,8,325528478,tiled,1.786455049
253,81358245,8,332273504,tiled,1.796034319
254,80538410,8,330812164,tiled,1.788631148
255,81151949,8,336900206,tiled,1.799953185
256,79732922,8,334410825,tiled,1.784073591
257,80778303,8,340806864,tiled,1.792196491
258,80328595,8,342743288,tiled,1.792855804
259,80499826,8,348415193,tiled,1.799335885
260,80176587,8,350617617,tiled,1.797985364
261,80698195,8,357231551,tiled,1.816821679
262,80016929,8,358103450,tiled,1.796936274
263,80687250,8,365497974,tiled,1.808915739
264,79488661,8,365442732,tiled,1.794048484
265,80106262,8,371392195,tiled,1.802258279
266,79874246,8,374043793,tiled,1.79872895
267,79901912,8,379631780,tiled,1.803695282
268,79734010,8,382723814,tiled,1.801171933
269,80203990,8,388873492,tiled,1.811482457
270,79607892,8,390075123,tiled,1.806991019
271,80121787,8,396551142,tiled,1.816378107
272,78796858,8,397776539,tiled,1.803255249
273,79390927,8,404068646,tiled,1.809362511
274,79250899,8,405653684,tiled,1.81039053
275,79372094,8,411384525,tiled,1.814223063
276,78963649,8,414572546,tiled,1.810749511
277,79442491,8,424510243,tiled,1.825985927
278,78969376,8,421270988,tiled,1.817601981
279,79338163,8,427197550,tiled,1.825293108
280,78176447,8,428435805,tiled,1.817138835
281,79005643,8,434807962,tiled,1.825257584
282,78658208,8,436176322,tiled,1.822721752
283,78782687,8,442380152,tiled,1.833954232
284,78089570,8,443396675,tiled,1.8242764
285,78878906,8,449265744,tiled,1.831868174
286,78225338,8,451219337,tiled,1.826921147
287,78655840,8,454136521,tiled,1.834272264
288,77369518,8,455750925,tiled,1.824345368
289,78097586,8,457495485,tiled,1.833565645
290,78118559,8,458486405,tiled,1.831058505
291,78165697,8,457503532,tiled,1.833744644
292,77819442,8,456404729,tiled,1.829755416
293,78305160,8,457894525,tiled,1.83607268
294,77976825,8,458297793,tiled,1.831725245
295,78632151,8,460398323,tiled,1.837013655
296,77302527,8,456583746,tiled,1.82414648
297,77926514,8,457113883,tiled,1.832838714
298,77703800,8,457676441,tiled,1.830511876
299,78043551,8,458845049,tiled,1.832115864
300,77822335,8,459444209,tiled,1.827531144
362,76449048,8,458502908,tiled,1.822014516
512,74093018,8,458390964,tiled,1.827791902
724,71731309,8,459380258,tiled,1.8636816
1024,69936297,8,458780500,tiled,1.866503945
1448,68475206,8,458375690,tiled,1.872673171
2048,76757850,8,454759067,tiled,2.050202825
2896,70130002,8,454330046,tiled,2.105926212
4096,45912631,8,454724198,tiled,1.916187401
5793,45402307,8,454538524,tiled,1.937078899
8192,46482812,8,454351215,tiled,1.943786865
11585,57688890,8,453272473,tiled,2.097356565
16384,46072965,8,453578551,tiled,1.999883122
23170,43692800,8,453106783,tiled,2.006899851
32768,43689701,8,453097938,tiled,2.007902114
46341,43691373,8,453106515,tiled,2.008977081
65536,43700935,8,453076919,tiled,2.015409976
92682,43707342,8,453117064,tiled,2.043269512
131072,43698885,8,453094915,tiled,2.008497677
185364,43692855,8,453109026,tiled,2.012497734
262144,43698465,8,453101231,tiled,2.009813224
370728,43692403,8,453105419,tiled,2.008646764
524288,43700767,8,453110628,tiled,2.008037231
741455,43699838,8,453103865,tiled,2.008015208
1,43696226,9,453108505,ij,2.00830254
1,43691052,9,453095578,ji,2.007104012
1,43696455,9,453103163,tiled,2.004123622
2,42378788,9,451723967,tiled,1.97087788
3,42381097,9,451712990,tiled,1.970041487
4,42425258,9,451779995,tiled,1.994476532
5,45401563,9,456047344,tiled,1.992553656
6,42355800,9,451690458,tiled,1.996499004
7,42369582,9,451655385,tiled,1.983965955
8,52464353,9,190615248,tiled,1.801455198
9,42915770,9,208040242,tiled,1.786103987
10,56743735,9,213854804,tiled,1.84823305
11,42966426,9,202526802,tiled,1.789754663
12,42805229,9,195093124,tiled,1.737107398
13,42851573,9,211673555,tiled,1.760723004
14,42869396,9,193849367,tiled,1.731268045
15,42927681,9,209959889,tiled,1.85802478
16,42401583,9,183870461,tiled,1.649653576
17,42913577,9,192064614,tiled,1.869996194
18,42862919,9,187225488,tiled,1.738689232
19,42975684,9,197611578,tiled,1.844283575
20,42869577,9,183407900,tiled,1.751736399
21,43094679,9,202428204,tiled,1.850267288
22,42969648,9,184102062,tiled,1.748148331
23,43227779,9,201836349,tiled,1.884311103
24,42852455,9,178102390,tiled,1.729197094
25,43133601,9,192667041,tiled,1.771372267
26,43498127,9,196371786,tiled,1.866869439
27,43458886,9,195057096,tiled,1.807232768
28,43600630,9,191014959,tiled,1.735217059
29,43984806,9,198670788,tiled,1.827029552
30,44266876,9,193055358,tiled,1.83368156
31,44761954,9,197713982,tiled,1.847200689
32,43388086,9,175168673,tiled,1.703204388
33,44080327,9,186290308,tiled,1.752669058
34,45462297,9,190163288,tiled,1.83274802
35,44841181,9,188155306,tiled,1.786038207
36,45630557,9,185559608,tiled,1.718490633
37,46252396,9,190780826,tiled,1.809596963
38,47007816,9,187720867,tiled,1.824643375
39,47371135,9,190445102,tiled,1.843814121
40,44718742,9,178584450,tiled,1.687821432
41,46433346,9,184865447,tiled,1.765213594
42,48879076,9,185752077,tiled,1.83616211
43,47892283,9,185992142,tiled,1.78906018
44,49267380,9,182528806,tiled,1.719567675
45,50679943,9,188791138,tiled,1.795907684
46,51324339,9,183763825,tiled,1.835849331
47,52502955,9,188887210,tiled,1.806646735
48,49648175,9,177614977,tiled,1.69967169
49,49419315,9,183316349,tiled,1.746791848
50,53514852,9,182260265,tiled,1.84058299
51,51943938,9,184824191,tiled,1.766596913
52,53048575,9,179742013,tiled,1.732983942
53,55359799,9,187300209,tiled,1.787346785
54,55680330,9,181034382,tiled,1.843762485
55,57083767,9,187087949,tiled,1.813053964
56,48798816,9,181140373,tiled,1.683824351
57,52265702,9,185702034,tiled,1.726845156
58,57501397,9,180083859,tiled,1.875229095
59,54578284,9,186747844,tiled,1.763198135
60,56434254,9,177527518,tiled,1.745367032
61,58075094,9,188688429,tiled,1.799391267
62,59051219,9,179073896,tiled,1.880082666
63,59424982,9,188763937,tiled,1.820439011
64,55157021,9,174526129,tiled,1.698069929
65,54584621,9,185350967,tiled,1.742517289
66,53890087,9,183915286,tiled,1.721359411
67,56609320,9,185960352,tiled,1.782142586
68,53673578,9,182975747,tiled,1.718019423
69,59409585,9,187566767,tiled,1.804845662
70,54416756,9,183154350,tiled,1.740174192
71,60725224,9,187850634,tiled,1.825483086
72,52503523,9,179141639,tiled,1.705588266
73,56376058,9,182790898,tiled,1.767420039
74,55614869,9,181593424,tiled,1.738572936
75,58187494,9,183570645,tiled,1.791107312
76,55282239,9,180822063,tiled,1.73407011
77,61537654,9,185274655,tiled,1.809533151
78,56082034,9,181001942,tiled,1.752402936
79,62605940,9,185383645,tiled,1.830220413
80,53933980,9,178791738,tiled,1.742506691
81,58157935,9,182112286,tiled,1.772619369
82,57329335,9,181097499,tiled,1.747922357
83,60171737,9,182925118,tiled,1.792399971
84,57310457,9,180574779,tiled,1.748669426
85,63464535,9,184613578,tiled,1.818796656
86,58326531,9,180757307,tiled,1.760754942
87,64325956,9,184576500,tiled,1.831790115
88,56134475,9,179738833,tiled,1.734054272
89,60272915,9,182721256,tiled,1.77831113
90,59834180,9,181828888,tiled,1.75657105
91,62441026,9,183585986,tiled,1.799349348
92,59783740,9,181280429,tiled,1.738307138
93,65628734,9,185182959,tiled,1.827959168
94,60784983,9,181428789,tiled,1.743885308
95,66448316,9,185207301,tiled,1.820034486
96,58956458,9,179625489,tiled,1.762051239
97,62718270,9,182364671,tiled,1.768231
98,62255350,9,181734431,tiled,1.772226913
99,64600436,9,183269691,tiled,1.812289518
100,62277743,9,181251664,tiled,1.773358186
101,67137525,9,184908735,tiled,1.828039755
102,64046784,9,181406509,tiled,1.79028882
103,67502574,9,184828918,tiled,1.824693285
104,61197715,9,180332384,tiled,1.766812388
105,64381882,9,182789957,tiled,1.79398398
106,63885730,9,182083706,tiled,1.781385648
107,65976018,9,183631531,tiled,1.833184931
108,63713597,9,181641534,tiled,1.784630888
109,67827092,9,185116994,tiled,1.808918776
110,64537612,9,181852928,tiled,1.803686053
111,68235824,9,185384265,tiled,1.813680136
112,62559562,9,182697074,tiled,1.766580736
113,65662610,9,185360614,tiled,1.780747397
114,65079662,9,184491573,tiled,1.77631503
115,66578420,9,186066009,tiled,1.791133894
116,64980741,9,184191134,tiled,1.773379655
117,68029370,9,187498589,tiled,1.800943042
118,65657154,9,184533526,tiled,1.773630046
119,68461751,9,187853472,tiled,1.800717092
120,64211240,9,183755568,tiled,1.760068291
121,66610874,9,186262942,tiled,1.776910408
122,66250800,9,185451022,tiled,1.771054503
123,67548934,9,186966833,tiled,1.791930088
124,66267191,9,185129650,tiled,1.772682588
125,68850511,9,188016870,tiled,1.802190329
126,66630782,9,185435120,tiled,1.777999161
127,69159394,9,188393459,tiled,1.805547065
128,65285995,9,182786421,tiled,1.77196312
129,67426696,9,185264676,tiled,1.787062269
130,66905473,9,184565188,tiled,1.780649045
131,67825173,9,186151228,tiled,1.794914529
132,66964801,9,184629897,tiled,1.777299901
133,70021146,9,187498580,tiled,1.807192784
134,67363251,9,185154097,tiled,1.783232721
135,70627819,9,188181575,tiled,1.813850526
136,66348064,9,185272354,tiled,1.768222328
137,68466153,9,187614950,tiled,1.788243251
138,67864031,9,187215214,tiled,1.782071512
139,69614484,9,188826912,tiled,1.796955078
140,67971009,9,187532817,tiled,1.780312489
141,71523299,9,190512058,tiled,1.806434945
142,68373422,9,188063956,tiled,1.784203125
143,72203942,9,191566185,tiled,1.810144133
144,67505122,9,187891327,tiled,1.774533515
145,70021181,9,190402515,tiled,1.791816467
146,69488074,9,189990286,tiled,1.781983262
147,72103936,9,192865864,tiled,1.813548168
148,69541582,9,190352974,tiled,1.782809014
149,73386891,9,192855801,tiled,1.803173104
150,70371377,9,191161406,tiled,1.786096112
151,74366260,9,193939321,tiled,1.808464783
152,69027556,9,190910102,tiled,1.773690563
153,71824158,9,193184624,tiled,1.788070516
154,71081560,9,192556975,tiled,1.78207214
155,73445449,9,194522911,tiled,1.795039411
156,71417482,9,193077046,tiled,1.779062947
157,75105373,9,195806002,tiled,1.798602366
158,72198581,9,193627187,tiled,1.780344507
159,76310775,9,197047823,tiled,1.807012905
160,70494669,9,195052764,tiled,1.769988662
161,73767407,9,197919494,tiled,1.782402719
162,73277165,9,197330081,tiled,1.778706431
163,75130702,9,200102577,tiled,1.7897736
164,73270765,9,198457191,tiled,1.775871961
165,77293875,9,201820000,tiled,1.828232571
166,74045177,9,199933636,tiled,1.777771061
167,77574736,9,204080943,tiled,1.799717867
168,73125973,9,200991140,tiled,1.77295056
169,75538521,9,203214440,tiled,1.785103023
170,74955910,9,203272303,tiled,1.778187666
171,76878382,9,205689293,tiled,1.787619463
172,75033545,9,204910621,tiled,1.776396844
173,78605843,9,208623282,tiled,1.791769622
174,75785887,9,206883841,tiled,1.776815068
175,79251270,9,210590505,tiled,1.795793282
176,74702252,9,207267758,tiled,1.771369809
177,77245736,9,209501451,tiled,1.782710054
178,77220112,9,209749050,tiled,1.779925263
179,78346760,9,211334498,tiled,1.788349819
180,76945082,9,210972294,tiled,1.775017676
181,79895213,9,212646840,tiled,1.792312299
182,77545350,9,212615858,tiled,1.777194882
183,80730914,9,214083398,tiled,1.798805924
184,76116685,9,212665179,tiled,1.769308428
185,78687550,9,214682605,tiled,1.779511923
186,77961162,9,214249310,tiled,1.773560442
187,79625409,9,216052576,tiled,1.785389708
188,78095573,9,215299325,tiled,1.773285265
189,81063286,9,217865147,tiled,1.792860082
190,78757076,9,216466646,tiled,1.775287919
191,81676244,9,219467274,tiled,1.796442355
192,77507670,9,218075671,tiled,1.769974791
193,79919619,9,220478738,tiled,1.779548713
194,79215776,9,220560615,tiled,1.776029476
195,80608223,9,222970249,tiled,1.78853918
196,79287376,9,222696120,tiled,1.775450883
197,81628216,9,226245058,tiled,1.793102447
198,79841796,9,225077135,tiled,1.779433029
199,82045638,9,229227103,tiled,1.797964967
200,78864134,9,228224303,tiled,1.777443633
201,80469634,9,230036548,tiled,1.785742162
202,80299901,9,230990471,tiled,1.781461521
203,80999487,9,234589211,tiled,1.788574431
204,80354731,9,233596968,tiled,1.780218747
205,81891227,9,237575258,tiled,1.793875441
206,80430785,9,236067754,tiled,1.784296825
207,82190994,9,241261360,tiled,1.799950428
208,78924237,9,239314339,tiled,1.775222696
209,80699093,9,250159140,tiled,1.798757595
210,80433253,9,242363042,tiled,1.781334912
211,81313141,9,245810355,tiled,1.787070659
212,80300191,9,245057117,tiled,1.779033347
213,81856969,9,249005857,tiled,1.790985287
214,80931815,9,248056055,tiled,1.781546548
215,82228429,9,252780869,tiled,1.791398097
216,79681160,9,248819437,tiled,1.77287517
217,81160688,9,251131450,tiled,1.781072555
218,80870551,9,251334283,tiled,1.777998893
219,81761722,9,254706800,tiled,1.782194615
220,80763209,9,253497172,tiled,1.774732429
221,82112448,9,257842006,tiled,1.783828903
222,81328569,9,256697489,tiled,1.77683565
223,82579096,9,260151412,tiled,1.812121632
224,79876242,9,257963948,tiled,1.780526916
225,81623674,9,261410711,tiled,1.780880028
226,81171147,9,261831953,tiled,1.790158415
227,81700242,9,267370680,tiled,1.785150435
228,80908800,9,266899779,tiled,1.778465107
229,81999319,9,271588114,tiled,1.788843767
230,81176114,9,271059087,tiled,1.779892122
231,82141197,9,277317936,tiled,1.791880123
232,80140525,9,274823242,tiled,1.775639736
233,80864527,9,280376398,tiled,1.784294
234,80967623,9,281016038,tiled,1.78130351
235,81359779,9,284887990,tiled,1.787648679
236,80769372,9,285647881,tiled,1.781006201
237,81706154,9,291458830,tiled,1.792009303
238,80816156,9,290747078,tiled,1.784123253
239,81754926,9,297140004,tiled,1.79625068
240,80012091,9,295758238,tiled,1.782379594
241,80886531,9,298624796,tiled,1.788825921
242,80707998,9,301435058,tiled,1.785843418
243,81020916,9,313530824,tiled,1.805119943
244,80503289,9,306139421,tiled,1.785062591
245,81451753,9,311007320,tiled,1.795872717
246,80843149,9,312267314,tiled,1.788733529
247,81517095,9,316699391,tiled,1.798577481
248,79805913,9,313947468,tiled,1.782513036
249,80789921,9,318559856,tiled,1.790040203
250,80779556,9,321415889,tiled,1.787991536
251,80961481,9,323970889,tiled,1.793348654
252,80389127,9,325503886,tiled,1.788912927
253,81342318,9,332278436,tiled,1.799724955
254,80507799,9,330829128,tiled,1.79081625
255,81182532,9,336914954,tiled,1.802311856
256,79718786,9,334447471,tiled,1.787592521
257,80729303,9,341083040,tiled,1.79761591
258,80345623,9,342726582,tiled,1.79345524
259,80514923,9,348446075,tiled,1.800186155
260,80104431,9,350706125,tiled,1.795506467
261,80660564,9,357584127,tiled,1.80474154
262,80007733,9,358090397,tiled,1.798908733
263,80611706,9,365636530,tiled,1.807399404
264,79442716,9,365507852,tiled,1.796453978
265,80074234,9,371403320,tiled,1.802738348
266,79879553,9,374009168,tiled,1.801392812
267,79905259,9,379618374,tiled,1.80730706
268,79729377,9,382720714,tiled,1.801844077
269,80187306,9,388863173,tiled,1.812769887
270,79599378,9,390002102,tiled,1.808161431
271,80092174,9,396573687,tiled,1.818658651
272,78833455,9,397706580,tiled,1.804945546
273,79390781,9,404071846,tiled,1.813828112
274,79248247,9,405658256,tiled,1.812598018
275,79365864,9,411370877,tiled,1.816908123
276,79016475,9,414420273,tiled,1.815590342
277,79419670,9,424509290,tiled,1.829142279
278,78999144,9,421225219,tiled,1.818446215
279,79294884,9,427225912,tiled,1.82680062
280,78197721,9,428416572,tiled,1.797818883
281,78968157,9,434379695,tiled,1.849430454
282,78642079,9,436164714,tiled,1.825223
283,78751537,9,442406229,tiled,1.829446969
284,77967419,9,443133853,tiled,1.840454307
285,78847874,9,449251368,tiled,1.83854804
286,78260318,9,451210362,tiled,1.829362371
287,78631900,9,454123739,tiled,1.835908845
288,77340539,9,455765834,tiled,1.824351186
289,78076038,9,457486530,tiled,1.832230296
290,78141688,9,458483399,tiled,1.829630909
291,78159846,9,457530917,tiled,1.832351312
292,77799608,9,456378560,tiled,1.824598996
293,78245408,9,457894984,tiled,1.83518679
294,77950469,9,458295813,tiled,1.830767958
295,78615261,9,460403576,tiled,1.840066518
296,77327180,9,456581288,tiled,1.823781804
297,77908781,9,457087115,tiled,1.833344541
298,77708283,9,457674064,tiled,1.830838063
299,78033676,9,458847168,tiled,1.833125065
300,77820003,9,459476398,tiled,1.827639358
362,76434162,9,458505981,tiled,1.819797932
512,74090974,9,458365330,tiled,1.825922448
724,71730160,9,459376708,tiled,1.861626394
1024,69927457,9,458777466,tiled,1.865032113
1448,68481661,9,458372098,tiled,1.87137833
2048,76752385,9,454757573,tiled,2.048564821
2896,70120409,9,454334207,tiled,2.102975203
4096,45930036,9,454818818,tiled,1.913603602
5793,45395086,9,454519308,tiled,1.936827709
8192,46483391,9,454353967,tiled,1.940265063
11585,57685524,9,453275685,tiled,2.094201983
16384,46071060,9,453578787,tiled,1.972050137
23170,43690913,9,453100710,tiled,2.000336184
32768,43697369,9,453109488,tiled,2.006915794
46341,43696163,9,453091918,tiled,1.991682498
65536,43694069,9,453088165,tiled,1.990549425
92682,43695109,9,453104372,tiled,2.001900934
131072,43694166,9,453101891,tiled,2.007038546
185364,43697634,9,453105742,tiled,1.99137472
262144,43691869,9,453089095,tiled,1.999004185
370728,43691016,9,453095679,tiled,2.002016762
524288,43693285,9,453100202,tiled,2.009939944
741455,43694923,9,453098095,tiled,2.007375789
1,43693243,10,453095635,ij,1.997912125
1,43695390,10,453090768,ji,2.009179773
1,43690819,10,453103112,tiled,2.006025043
2,42383421,10,451722169,tiled,1.972272947
3,42378813,10,451704614,tiled,1.958600034
4,42423795,10,451771926,tiled,1.994750217
5,45396630,10,456040130,tiled,1.993985469
6,42361835,10,451695464,tiled,1.988337195
7,42365139,10,451644378,tiled,1.982146748
8,52463837,10,190624047,tiled,1.799794522
9,42916194,10,208039822,tiled,1.78747168
10,56743861,10,213852981,tiled,1.845142165
11,42965870,10,202485366,tiled,1.823106419
12,42811235,10,195090372,tiled,1.736730657
13,42852367,10,211656103,tiled,1.760120551
14,42871044,10,193848107,tiled,1.735790087
15,42927526,10,209947690,tiled,1.859811379
16,42405463,10,183857630,tiled,1.655069665
17,42913963,10,192060842,tiled,1.870888088
18,42865398,10,187219282,tiled,1.739769684
19,42969416,10,197616521,tiled,1.844865187
20,42868597,10,183399079,tiled,1.753179313
21,43084655,10,202414924,tiled,1.843216042
22,42967578,10,184101918,tiled,1.747782022
23,43217390,10,201829837,tiled,1.885604552
24,42847456,10,178094201,tiled,1.706150363
25,43127876,10,192673939,tiled,1.741974587
26,43459779,10,196367806,tiled,1.844246859
27,43447783,10,195029478,tiled,1.806028472
28,43565959,10,191013631,tiled,1.734357131
29,43963012,10,198654699,tiled,1.827978911
30,44250352,10,193063231,tiled,1.834809686
31,44679663,10,197698070,tiled,1.843363214
32,43369507,10,175171153,tiled,1.705007843
33,44042577,10,186281404,tiled,1.754355997
34,45427790,10,190164576,tiled,1.8340596
35,44816666,10,188139026,tiled,1.790016146
36,45621651,10,185556523,tiled,1.718316149
37,46180528,10,190767497,tiled,1.81167091
38,46971720,10,187711251,tiled,1.824876196
39,47268588,10,190442131,tiled,1.843642652
40,44723374,10,178570012,tiled,1.688742264
41,46403047,10,184895271,tiled,1.77204882
42,48839131,10,185655023,tiled,1.84020828
43,47786161,10,185986843,tiled,1.784432677
44,49152869,10,182513345,tiled,1.72344038
45,50605816,10,188772602,tiled,1.794914522
46,51189308,10,183779804,tiled,1.834284193
47,52398665,10,188894262,tiled,1.804746031
48,49309044,10,177651119,tiled,1.684441027
49,49359956,10,183335338,tiled,1.741940349
50,53457589,10,182251542,tiled,1.839839101
51,51861929,10,184841863,tiled,1.763514426
52,53050834,10,179736132,tiled,1.733052031
53,55312716,10,187301049,tiled,1.787373681
54,55595232,10,181035189,tiled,1.844152195
55,57012724,10,187090948,tiled,1.814106426
56,48757775,10,181157721,tiled,1.682137169
57,52226518,10,185714323,tiled,1.724906856
58,57450722,10,180076245,tiled,1.872738312
59,54562731,10,186754134,tiled,1.758203422
60,56471234,10,177506972,tiled,1.747146231
61,58040074,10,188696350,tiled,1.798188024
62,59076286,10,179086274,tiled,1.878948832
63,59383527,10,188763157,tiled,1.821154565
64,55200671,10,174519124,tiled,1.708771354
65,54604098,10,185337877,tiled,1.744256178
66,53901117,10,183916155,tiled,1.723404902
67,56578289,10,185936627,tiled,1.782158348
68,53650870,10,182990159,tiled,1.723971367
69,59389099,10,187555562,tiled,1.809816241
70,54450863,10,183155586,tiled,1.752897556
71,60698302,10,187838053,tiled,1.824817251
72,52513437,10,179130922,tiled,1.723948558
73,56329647,10,182775814,tiled,1.77019807
74,55548615,10,181605881,tiled,1.751236847
75,58177980,10,183561956,tiled,1.793836418
76,55191427,10,180821996,tiled,1.746292595
77,61497682,10,185280736,tiled,1.811502688
78,55990470,10,181012657,tiled,1.757123371
79,62614322,10,185366563,tiled,1.831546813
80,53853726,10,178785494,tiled,1.741818715
81,58128166,10,182122523,tiled,1.773987456
82,57279358,10,181107332,tiled,1.755444854
83,60209452,10,182918627,tiled,1.793612375
84,57251345,10,180576274,tiled,1.752059018
85,63511975,10,184619597,tiled,1.817114331
86,58288925,10,180778293,tiled,1.758376922
87,64389076,10,184546689,tiled,1.83314852
88,56096556,10,179744299,tiled,1.73494645
89,60378995,10,182695056,tiled,1.778774741
90,59826221,10,181851381,tiled,1.757500203
91,62435645,10,183584389,tiled,1.79978792
92,59787720,10,181297710,tiled,1.761792014
93,65682128,10,185168498,tiled,1.831210381
94,60788643,10,181418905,tiled,1.772523147
95,66454765,10,185208767,tiled,1.845813307
96,58960370,10,179643641,tiled,1.761041666
97,62747602,10,182367222,tiled,1.791536728
98,62298160,10,181734323,tiled,1.779709334
99,64632509,10,183289587,tiled,1.814910984
100,62274862,10,181237053,tiled,1.77709709
101,67156094,10,184919609,tiled,1.830660622
102,64062953,10,181415141,tiled,1.794477385
103,67536505,10,184821378,tiled,1.836855185
104,61217208,10,180324266,tiled,1.765781885
105,64393807,10,182792378,tiled,1.800444197
106,63895760,10,182078840,tiled,1.789486731
107,65932178,10,183658175,tiled,1.810168687
108,63743665,10,181634822,tiled,1.78489773
109,67862349,10,185121920,tiled,1.81942206
110,64601195,10,181867537,tiled,1.785907809
111,68215416,10,185389849,tiled,1.824647941
112,62595672,10,182688233,tiled,1.768349597
113,65667863,10,185351405,tiled,1.785177659
114,65098323,10,184471104,tiled,1.777176893
115,66530519,10,186070531,tiled,1.793351935
116,64961141,10,184194797,tiled,1.775729124
117,68019562,10,187508556,tiled,1.806698009
118,65654099,10,184543606,tiled,1.776484063
119,68463893,10,187851852,tiled,1.813611108
120,64191440,10,183760692,tiled,1.761426195
121,66610860,10,186261011,tiled,1.780492597
122,66240313,10,185435020,tiled,1.775230746
123,67581218,10,186972470,tiled,1.792370373
124,66222277,10,185133654,tiled,1.772391723
125,68865391,10,188015709,tiled,1.801191049
126,66528767,10,185460265,tiled,1.777742172
127,69764809,10,188257128,tiled,1.855074231
128,65261077,10,182785103,tiled,1.77186729
129,67425825,10,185270331,tiled,1.78814712
130,67007907,10,184538243,tiled,1.792607009
131,67793577,10,186112353,tiled,1.794143439
132,67017175,10,184620681,tiled,1.779204512
133,69958921,10,187501659,tiled,1.807159244
134,67336839,10,185165872,tiled,1.782405948
135,70618307,10,188185416,tiled,1.813750356
136,66371750,10,185275504,tiled,1.768327279
137,68453700,10,187607124,tiled,1.789154836
138,67842578,10,187226703,tiled,1.782088141
139,69622859,10,188833947,tiled,1.800150201
140,67951589,10,187520397,tiled,1.78050229
141,71780493,10,190887263,tiled,1.808051803
142,68373425,10,188036135,tiled,1.78295658
143,72220745,10,191562692,tiled,1.811203718
144,67440540,10,187886002,tiled,1.774258476
145,70033197,10,190414567,tiled,1.790220504
146,69524482,10,189957796,tiled,1.70035603
147,72393914,10,193440581,tiled,1.815468109
148,69481506,10,190373257,tiled,1.782105849
149,73268476,10,192990629,tiled,1.806456833
150,70284687,10,191199140,tiled,1.786123888
151,74282885,10,193961746,tiled,1.810348091
152,68987218,10,190948640,tiled,1.774918534
153,71791779,10,193194868,tiled,1.790354227
154,71042032,10,192578869,tiled,1.782760567
155,73373765,10,194553324,tiled,1.793586468
156,71410133,10,193079759,tiled,1.781357286
157,75058087,10,195837250,tiled,1.797950702
158,72170572,10,193634895,tiled,1.779011216
159,76290412,10,197053313,tiled,1.805536843
160,70542840,10,194987200,tiled,1.768881935
161,73791738,10,197618806,tiled,1.784862256
162,73316778,10,197328113,tiled,1.777133005
163,74979348,10,199894028,tiled,1.748728785
164,73244222,10,198515852,tiled,1.774074035
165,76792478,10,202253886,tiled,1.794601458
166,74056499,10,199936503,tiled,1.77829793
167,77531360,10,204111503,tiled,1.797583548
168,73435037,10,201856905,tiled,1.77531491
169,75692136,10,203686198,tiled,1.78619093
170,74936576,10,203317723,tiled,1.778979812
171,76864314,10,205696225,tiled,1.787637812
172,75033383,10,204865053,tiled,1.775290964
173,78599416,10,208623773,tiled,1.794131811
174,75795346,10,206892706,tiled,1.777607459
175,79336705,10,210469744,tiled,1.800820371
176,74703035,10,207311740,tiled,1.769075609
177,77219521,10,209481768,tiled,1.781895953
178,76818373,10,209481220,tiled,1.776012758
179,78305894,10,211319865,tiled,1.788123108
180,76954425,10,210918093,tiled,1.776683384
181,79893667,10,212594317,tiled,1.793904459
182,77376250,10,211771539,tiled,1.778325899
183,80683766,10,214079826,tiled,1.799619251
184,76098085,10,212672441,tiled,1.769703043
185,79080673,10,213780464,tiled,1.828750497
186,77984435,10,214224781,tiled,1.775394125
187,79657468,10,215950066,tiled,1.791942225
188,78074691,10,215292708,tiled,1.776887377
189,81048217,10,217873576,tiled,1.792471933
190,78796639,10,216329001,tiled,1.777386414
191,81662626,10,219443416,tiled,1.796668998
192,77462434,10,218108480,tiled,1.770250192
193,79902037,10,220464079,tiled,1.781803044
194,79178972,10,220645810,tiled,1.775224693
195,80625062,10,222954591,tiled,1.787711
196,79268535,10,222712684,tiled,1.777097923
197,81636173,10,226168097,tiled,1.796238698
198,79794052,10,225178769,tiled,1.781835299
199,82015868,10,229265382,tiled,1.801637621
200,78868521,10,228215922,tiled,1.769468233
201,80490636,10,230023311,tiled,1.78453214
202,80307720,10,230936107,tiled,1.771100691
203,80996826,10,234588764,tiled,1.788027768
204,80382828,10,233511225,tiled,1.782965914
205,81908050,10,237544803,tiled,1.794936682
206,80390337,10,236150200,tiled,1.781656127
207,82207125,10,241219681,tiled,1.796687514
208,78908823,10,239322477,tiled,1.773522777
209,80698107,10,250121649,tiled,1.778233306
210,80419253,10,242413671,tiled,1.780029395
211,81299013,10,245812239,tiled,1.786675686
212,80266716,10,245146310,tiled,1.777716883
213,81827179,10,249064260,tiled,1.789184188
214,80898517,10,248174106,tiled,1.780518596
215,82199700,10,252768259,tiled,1.790873484
216,79622509,10,248926627,tiled,1.773021198
217,81159661,10,251151325,tiled,1.779096949
218,80791936,10,251439371,tiled,1.775497088
219,81783582,10,254625405,tiled,1.783036646
220,80721196,10,253593171,tiled,1.772557688
221,82077410,10,257824696,tiled,1.782008761
222,81287499,10,256812382,tiled,1.774036729
223,82284813,10,260920212,tiled,1.78666872
